#
#
# Path to files: /nfs/at3/scratch2/farooque/MBJOutputs/tag-21.2.67-0-fJvt/MV2/
# Date: 2019_09_17_0947
# Histogram used to normalize: cut_flow
#
#
410470.mc16d 109034065946.99658 452.3464774336864
407342.mc16d 1747888273.2282104 0.5095361759984895
407343.mc16d 7150336293.13562 2.95832079199123
407344.mc16d 8906858971.933777 21.32715815993678
364170.mc16d 20732831.65496868 15324.216355601999
364171.mc16d 7152174.965797249 2428.4862755999998
364172.mc16d 13185528.958004255 832.2037582319999
364173.mc16d 6779036.612022325 618.6973679686799
364174.mc16d 4686194.973897405 224.00317771524
364175.mc16d 10054148.181599164 94.88757384414
364176.mc16d 7733763.4854888655 197.307201861
364177.mc16d 11975483.782908736 94.962584178
364178.mc16d 23622685.385285653 35.910950977439995
364179.mc16d 5259053.309356796 38.34053260883999
364180.mc16d 3507553.8031311557 22.364320275989996
364181.mc16d 3538269.9484084705 9.586344844692
364182.mc16d 7522018.711002981 14.598599399999998
364183.mc16d 9181308.679551005 1.1976148800000002
364156.mc16d 20980416.12652493 15317.8576551
364157.mc16d 7032248.816644445 2435.729944032
364158.mc16d 13107422.277371796 828.8801421516
364159.mc16d 6809091.182864059 618.5647247472
364160.mc16d 4736031.708851198 223.35841325951998
364161.mc16d 10251557.926743405 77.479415244
364162.mc16d 7671069.993160637 197.79329214413997
364163.mc16d 11965922.578568932 96.4494137376
364164.mc16d 19595421.329191618 36.345256660943996
364165.mc16d 5457432.74563455 38.299835163744
364166.mc16d 3511511.9970141947 22.395646627199998
364167.mc16d 3594065.7825383255 8.768196432072
364168.mc16d 7537726.06146276 14.558821199999999
364169.mc16d 5139781.52323699 1.19800296
364184.mc16d 20991167.73853296 15324.88733622
364185.mc16d 7153489.514357489 2446.723619802
364186.mc16d 13264431.697058592 837.6280998624
364187.mc16d 6799003.576742884 619.44787491048
364188.mc16d 4704295.7505325135 222.59530293461998
364189.mc16d 5038960.269808608 95.34031806222
364190.mc16d 15569130.535491113 197.35804480392
364191.mc16d 9985726.794827893 93.89560207103999
364192.mc16d 23645222.953472972 34.82262388836
364193.mc16d 8180294.068472981 39.281122066032
364194.mc16d 5274270.253322026 22.25461612374
364195.mc16d 3586555.9285339043 9.490847272829999
364196.mc16d 7546298.144787088 14.603450399999998
364197.mc16d 5121805.794290066 1.1973238199999998
364114.mc16d 6719012.350314611 1587.0215945528
364115.mc16d 3583695.6724392697 219.99581160900001
364116.mc16d 5139202.16944205 127.08321503919997
364117.mc16d 2702655.20994666 74.90028453263999
364118.mc16d 907295.3193301978 20.3159891025
364119.mc16d 2628718.2937055607 12.738808005420001
364120.mc16d 3744160.0568083622 24.419835672925
364121.mc16d 2499776.7955379463 9.236812813011
364122.mc16d 10889156.86833662 6.081007354100001
364123.mc16d 2152620.70413427 4.7969474232267
364124.mc16d 1147074.0964410082 2.249655316216
364125.mc16d 2343737.9946358767 1.4944508339145
364126.mc16d 3677712.001134162 1.7641509199999998
364127.mc16d 1270333.509212494 0.14504612500000003
364100.mc16d 6693737.228810846 1588.4963084899998
364101.mc16d 3576209.472664592 219.474347631
364102.mc16d 4966492.606712536 127.3100652285
364103.mc16d 2717596.4468473163 73.42295186688
364104.mc16d 902414.3690206725 20.897287166699996
364105.mc16d 2606755.7377836 12.44678183959
364106.mc16d 3716021.1706106565 23.303793402540002
364107.mc16d 2491777.660066071 9.143665195889
364108.mc16d 10833133.07569383 6.05591861616
364109.mc16d 2116546.384079381 4.657367095488799
364110.mc16d 1145984.9755594395 2.2148275320268995
364111.mc16d 2344779.0434629517 1.4697257097894
364112.mc16d 3725326.760743403 1.7425036999999999
364113.mc16d 1274067.2296616435 0.14392476
364128.mc16d 6726281.149512045 1612.6789640079999
364129.mc16d 3532960.237735696 219.63438591850002
364130.mc16d 5137387.928968945 127.10315612673
364131.mc16d 2755702.5985126654 74.73901859424001
364132.mc16d 903049.705499231 20.5294394676
364133.mc16d 2628966.31477965 11.966186954862
364134.mc16d 3734850.5381259616 24.59183946128
364135.mc16d 2500529.8938449174 9.303012849312
364136.mc16d 4324785.165015286 6.171084868872
364137.mc16d 2155327.639876549 4.764891832735999
364138.mc16d 1133852.6804158948 2.2360613145023995
364139.mc16d 2343161.4162654895 1.491237143214
364140.mc16d 3723236.2297408693 1.76278578
364141.mc16d 1272900.203109026 0.144568326
410658.mc16d 230476260.47087762 44.154726000000004
410659.mc16d 132472573.49418662 26.275157500000002
410646.mc16d 227499085.63306046 35.84952
410647.mc16d 236691706.79514313 35.8467585
410644.mc16d 5065597.106669903 2.061459
410645.mc16d 3171824.083278179 1.2885655799999998
410155.mc16d 4111925.0083904862 0.60084912
410156.mc16d 232220.94164696336 0.1721166
410157.mc16d 1585437.047315836 0.5863131
410218.mc16d 43754.805960044265 0.04128880000000001
410219.mc16d 49331.13402491063 0.04129216
410220.mc16d 21859.75870911032 0.0409416
410276.mc16d 6378.69163717702 0.0204176
410277.mc16d 6385.645516723394 0.020410880000000003
410278.mc16d 565.5066210089717 0.00219184
345874.mc16d 2758683.1446843743 0.22957963770000003
345875.mc16d 293429.8373513846 0.055139999999999995
363355.mc16d 3490355.38164979 4.3079415999999995
363356.mc16d 3493067.3344277362 2.20355112
363357.mc16d 555940.2063387907 6.7951
363358.mc16d 1267165.2709668314 3.4328000000000003
363359.mc16d 5370566.941446427 24.708000000000002
363360.mc16d 2149924.584562771 24.724
363489.mc16d 5628089.087317359 11.42
