#
#
# Path to files: /nfs/at3/scratch2/farooque/MBJOutputs/tag-21.2.67-htztx-0-MV2/
# Date: 2019_06_26_0953
# Histogram used to normalize: cut_flow
#
#
410470.mc16a 87205814506.85889 452.3464774336864
407342.mc16a 1424639338.3170166 0.5095361759984895
407343.mc16a 5756317742.167603 2.95832079199123
407344.mc16a 7246379659.205994 21.32715815993678
364170.mc16a 16788422.983433984 15324.216355601999
364171.mc16a 5679456.922066647 2428.4862755999998
364172.mc16a 10553785.923033781 832.2037582319999
364173.mc16a 5415989.611952713 618.6973679686799
364174.mc16a 3760767.3324190583 224.00317771524
364175.mc16a 8029891.544809276 94.88757384414
364176.mc16a 6234702.265768298 197.307201861
364177.mc16a 9528510.595714519 94.962584178
364178.mc16a 18433491.26234992 35.910950977439995
364179.mc16a 4378414.323111284 38.34053260883999
364180.mc16a 2812495.500159416 22.364320275989996
364181.mc16a 959501.9958978444 9.586344844692
364182.mc16a 6085450.809471808 14.598599399999998
364183.mc16a 4129139.921382189 1.1976148800000002
364156.mc16a 16783367.71521499 15317.8576551
364157.mc16a 5726997.700749142 2435.729944032
364158.mc16a 10559843.0787887 828.8801421516
364159.mc16a 5482207.913206441 618.5647247472
364160.mc16a 3739738.716532326 223.35841325951998
364161.mc16a 8101688.300630658 77.479415244
364162.mc16a 6228867.748728445 197.79329214413997
364163.mc16a 9512303.278907686 96.4494137376
364164.mc16a 18531580.76314757 36.345256660943996
364165.mc16a 4376833.834797125 38.299835163744
364166.mc16a 2813148.816152606 22.395646627199998
364167.mc16a 2816636.726889219 8.768196432072
364168.mc16a 6029336.825471029 14.558821199999999
364169.mc16a 4108152.1357874125 1.19800296
364185.mc16a 5745345.396939678 2446.723619802
364186.mc16a 10626861.126148202 837.6280998624
364187.mc16a 5496494.380617144 619.44787491048
364188.mc16a 3772484.908089432 222.59530293461998
364189.mc16a 4026450.5208074925 95.34031806222
364190.mc16a 12393699.045994759 197.35804480392
364191.mc16a 8011502.004224882 93.89560207103999
364192.mc16a 18537130.78417476 34.82262388836
364193.mc16a 6569745.474769918 39.281122066032
364194.mc16a 4214680.481690008 22.25461612374
364195.mc16a 2872290.1204565056 9.490847272829999
364196.mc16a 5998107.731048442 14.603450399999998
364197.mc16a 4113124.759367764 1.1973238199999998
364114.mc16a 5374833.0167511655 1587.0215945528
364115.mc16a 2872880.276419831 219.99581160900001
364116.mc16a 4110178.0601845616 127.08321503919997
364117.mc16a 2175375.4170209 74.90028453263999
364118.mc16a 724681.6999146859 20.3159891025
364119.mc16a 2083822.285540779 12.738808005420001
364120.mc16a 2996565.6191174244 24.419835672925
364121.mc16a 2001395.9013305015 9.236812813011
364122.mc16a 8626709.418257695 6.081007354100001
364123.mc16a 1723396.1057260092 4.7969474232267
364124.mc16a 918309.6249333983 2.249655316216
364125.mc16a 1875662.6901882673 1.4944508339145
364126.mc16a 2968474.179291472 1.7641509199999998
364127.mc16a 1016520.8332891464 0.14504612500000003
364100.mc16a 5372476.06854472 1588.4963084899998
364101.mc16a 2871991.4261436323 219.474347631
364102.mc16a 4120985.3373376993 127.3100652285
364103.mc16a 2166490.441836292 73.42295186688
364104.mc16a 732465.502557937 20.897287166699996
364105.mc16a 2082263.9685920272 12.44678183959
364106.mc16a 2974012.067161903 23.303793402540002
364107.mc16a 1991088.3307372543 9.143665195889
364108.mc16a 8646674.040882234 6.05591861616
364109.mc16a 1728411.3116012672 4.657367095488799
